index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
61,0.26070476044927293,-0.074433833360672,0.05059254169464111,-0.053084325045347214,-0.8270425558866193,0.5621393161419402,0.0,-0.39951805803412804,-0.5877769217463097,0.7034938603620302,0.3954615575808927,0.58181936033455,0.7107013355943477,0.1781361848115921
62,0.26480274586180785,-0.07603204250335693,0.04815733805298805,-0.050201792269945145,-0.8448004487095118,0.5350814908592968,0.0,-0.38033763727341857,-0.6004760572936896,0.7034001608546155,0.3763764067470497,0.5942327715222574,0.7107940726350749,0.17809322476387024
63,0.26889819046624164,-0.07754989713430405,0.045672908425331116,-0.04732144623994827,-0.8616654611086078,0.5074767316168204,0.0,-0.36076198481218347,-0.6125415900329335,0.7033090293706596,0.35691296754709373,0.6060170991038096,0.7108842445789122,0.17803366482257843
64,0.27299115621695746,-0.07898591458797455,0.0431419275701046,-0.04444319009780884,-0.877621224098813,0.47935476112301323,0.0,-0.34080753947483194,-0.6239539062048371,0.7032295101663724,0.3370964138641062,0.6171691435413051,0.7109629076263059,0.17800728976726532
65,0.27708185772440963,-0.08033876866102219,0.04056701436638832,-0.04156683012843132,-0.8926529773735571,0.45074456401172913,0.0,-0.3205017264484909,-0.6347090829734895,0.703152204956003,0.31694203406098503,0.6276709093090862,0.7110393636447918,0.17797617614269257
66,0.281170413562694,-0.08160720765590668,0.037950821220874786,-0.038692306727170944,-0.9067466819128154,0.42167576980435995,0.0,-0.29986323362918366,-0.6447980668061557,0.7030771608866939,0.29647060305146444,0.6375128827685067,0.7111135674633758,0.17791108787059784
67,0.2852570016015654,-0.08279003202915192,0.03529604524374008,-0.03581945225596428,-0.9198892323455397,0.39217827606170846,0.0,-0.2789129999083164,-0.6542058193284872,0.7030094483283181,0.27570503350243625,0.6466908217589571,0.7111805084183238,0.17790882289409637
68,0.28934171299129063,-0.08388613909482956,0.03260546177625656,-0.03294818475842476,-0.932068179476155,0.36228291266357865,0.0,-0.25767443616037883,-0.6629252103235552,0.7029466910562285,0.25466557468478707,0.6551942426059703,0.7112425391710314,0.17786261439323425
69,0.2934248169245579,-0.08489453047513962,0.029881751164793968,-0.03007829189300537,-0.9432725395989136,0.3320194512955768,0.0,-0.23616900956568596,-0.6709478301070974,0.7028891862842539,0.23337288195356978,0.6630160678082955,0.7112993686182429,0.17784243822097778
70,0.29750628170471694,-0.0858142301440239,0.0271278228610754,-0.027209775522351265,-0.9534913848223874,0.3014202698384533,0.0,-0.2144183533775638,-0.6782653261715775,0.7028377601183774,0.2118495473085765,0.6701497492040298,0.7113501830652236,0.17780515551567078
71,0.301586447347839,-0.08664441853761673,0.0243463646620512,-0.02434236742556095,-0.9627157171774009,0.2705151528096027,0.0,-0.1924468635003938,-0.6848726413582703,0.7027899187152636,0.19011532225527691,0.6765869006244613,0.7113974487915722,0.17779213190078735
72,0.3056652310944938,-0.08738429099321365,0.02154034934937954,-0.021476125344634056,-0.9709365058518812,0.23933721316197346,0.0,-0.17027558410069835,-0.6907610306835349,0.7027484784388982,0.16819386238370634,0.6823241521495013,0.7114383852800712,0.17776110768318176
